LOCAL TIME,LATITUDE,LONGITUDE,SPEED,LENA_Turn_Count,Avg_Word_Count,Word_Y_N,Avg_CHN_Count,CHN_Y_N,Avg_CXN_Count,CXN_Y_N,,
11:58:14,28.667824,-81.374136,60.09901,0,0,N,0,N,0,N,,
11:58:15,28.667824,-81.374136,60.09901,0,0,N,0,N,0,N,,
11:58:16,28.667824,-81.374136,60.09901,0,0,N,0,N,0,N,,
11:58:17,28.667824,-81.374136,60.09901,0,0,N,0,N,0,N,,
11:58:18,28.667824,-81.374136,60.09901,0,0,N,0,N,0,N,,
11:58:09,28.668595,-81.374135,65.215683,0,0,N,0,N,0,N,,
11:58:10,28.668595,-81.374135,65.215683,0,0,N,0,N,0,N,,
11:58:11,28.668595,-81.374135,65.215683,0,5.72,Y,0,N,0,N,,
11:58:12,28.668595,-81.374135,65.215683,0,0,N,0,N,0,N,,
11:58:13,28.668595,-81.374135,65.215683,0,0,N,0,N,0,N,,
11:58:19,28.667096,-81.374133,53.73605,0,5,Y,0,N,0,N,,
11:58:20,28.667096,-81.374133,53.73605,0,5,Y,0,N,0,N,,
11:58:21,28.667096,-81.374133,53.73605,0,5,Y,0,N,0,N,,
11:58:22,28.667096,-81.374133,53.73605,0,0,N,0,N,0,N,,
11:58:23,28.667096,-81.374133,53.73605,0,0,N,0,N,0,N,,
11:58:04,28.669394,-81.374125,63.71043,0,0,N,0,N,0,N,,
11:58:05,28.669394,-81.374125,63.71043,0,0,N,0,N,0,N,,
11:58:06,28.669394,-81.374125,63.71043,0,3.3,Y,0,N,0,N,,
11:58:07,28.669394,-81.374125,63.71043,0,0,N,0,N,0,N,,
11:58:08,28.669394,-81.374125,63.71043,0,4.2,Y,0,N,0,N,,
11:58:24,28.666474,-81.37412,46.803028,1,0,N,0.61,Y,0,N,,
11:58:25,28.666474,-81.37412,46.803028,0,0,N,0,N,0,N,,
11:58:26,28.666474,-81.37412,46.803028,0,0,N,0,N,0,N,,
11:58:27,28.666474,-81.37412,46.803028,0,0,N,0,N,0,N,,
11:58:28,28.666474,-81.37412,46.803028,0,0,N,1.27,Y,0,N,,
11:58:39,28.665997,-81.374093,4.014796,0,0,N,0,N,0,N,,
11:58:40,28.665997,-81.374093,4.014796,0,0,N,0,N,0,N,,
11:58:41,28.665997,-81.374093,4.014796,0,0,N,0,N,0,N,,
11:58:42,28.665997,-81.374093,4.014796,0,0,N,0,N,0,N,,
11:58:43,28.665997,-81.374093,4.014796,0,0,N,0,N,0,N,,
11:58:29,28.666062,-81.374092,17.661394,0,0,N,0,N,0,N,,
11:58:30,28.666062,-81.374092,17.661394,0,0,N,0,N,0,N,,
11:58:31,28.666062,-81.374092,17.661394,0,0,N,0,N,0,N,,
11:58:32,28.666062,-81.374092,17.661394,0,0,N,0,N,0,N,,
11:58:33,28.666062,-81.374092,17.661394,0,0,N,0.76,Y,0,N,,
11:58:34,28.666022,-81.374092,0.060707,0,0,N,0,N,0,N,,
11:58:35,28.666022,-81.374092,0.060707,0,0,N,0,N,0,N,,
11:58:36,28.666022,-81.374092,0.060707,0,0,N,0,N,0,N,,
11:58:37,28.666022,-81.374092,0.060707,0,0,N,0,N,0,N,,
11:58:38,28.666022,-81.374092,0.060707,0,0,N,0,N,0,N,,
11:58:54,28.665991,-81.37409,0.142707,0,0,N,0,N,0,N,,
11:58:55,28.665991,-81.37409,0.142707,0,0,N,0,N,0,N,,
11:58:56,28.665991,-81.37409,0.142707,0,0,N,0,N,0,N,,
11:58:57,28.665991,-81.37409,0.142707,0,0,N,0,N,0,N,,
11:58:58,28.665991,-81.37409,0.142707,0,0,N,0,N,0,N,,
11:58:59,28.665991,-81.37409,0.047338,0,0,N,0,N,0,N,,
11:59:00,28.665991,-81.37409,0.047338,0,0,N,0,N,0,N,,
11:59:01,28.665991,-81.37409,0.047338,0,0,N,0,N,0,N,,
11:59:02,28.665991,-81.37409,0.047338,0,0,N,0,N,0,N,,
11:59:03,28.665991,-81.37409,0.047338,0,0,N,0,N,0,N,,
11:59:04,28.665991,-81.37409,0.098304,0,0,N,0,N,0,N,,
11:59:05,28.665991,-81.37409,0.098304,0,0,N,0,N,0,N,,
11:59:06,28.665991,-81.37409,0.098304,0,0,N,0,N,0,N,,
11:59:07,28.665991,-81.37409,0.098304,0,0,N,0,N,0,N,,
11:59:08,28.665991,-81.37409,0.098304,0,0,N,0,N,0,N,,
11:57:59,28.670197,-81.374089,64.157196,0,0,N,0,N,0,N,,
11:58:00,28.670197,-81.374089,64.157196,0,0,N,0,N,0,N,,
11:58:01,28.670197,-81.374089,64.157196,0,0,N,0,N,0,N,,
11:58:02,28.670197,-81.374089,64.157196,0,0,N,1.1,Y,0,N,,
11:58:03,28.670197,-81.374089,64.157196,0,0,N,0,N,0,N,,
11:58:44,28.665989,-81.374089,0.152003,0,0,N,0,N,0,N,,
11:58:45,28.665989,-81.374089,0.152003,0,0,N,0,N,0,N,,
11:58:46,28.665989,-81.374089,0.152003,0,0,N,0,N,0,N,,
11:58:47,28.665989,-81.374089,0.152003,0,0,N,0.6,Y,0,N,,
11:58:48,28.665989,-81.374089,0.152003,0,0,N,0,N,0,N,,
11:58:49,28.66599,-81.374089,0.137079,0,0,N,0,N,0,N,,
11:58:50,28.66599,-81.374089,0.137079,0,0,N,0,N,0,N,,
11:58:51,28.66599,-81.374089,0.137079,0,0,N,0,N,0,N,,
11:58:52,28.66599,-81.374089,0.137079,0,0,N,0.57,Y,0,N,,
11:58:53,28.66599,-81.374089,0.137079,0,0,N,0,N,0,N,,
11:57:54,28.670968,-81.374031,58.508217,0,0,N,0,N,0,N,,
11:57:55,28.670968,-81.374031,58.508217,0,0,N,0,N,0,N,,
11:57:56,28.670968,-81.374031,58.508217,0,0,N,0,N,0,N,,
11:57:57,28.670968,-81.374031,58.508217,0,0,N,0,N,0,N,,
11:57:58,28.670968,-81.374031,58.508217,0,0,N,0,N,0,N,,
12:51:18,28.667017,-81.374024,46.030884,0,0,N,0,N,0,N,,
12:51:19,28.667017,-81.374024,46.030884,0,0,N,0,N,0,N,,
12:51:20,28.667017,-81.374024,46.030884,0,0,N,0,N,0,N,,
12:51:21,28.667017,-81.374024,46.030884,0,0,N,0,N,0,N,,
12:51:22,28.667017,-81.374024,46.030884,0,0,N,0,N,0,N,,
12:51:33,28.668877,-81.374023,51.063427,0,0,N,0,N,0,N,,
12:51:34,28.668877,-81.374023,51.063427,0,0,N,0,N,0,N,,
12:51:35,28.668877,-81.374023,51.063427,0,0,N,0,N,0,N,,
12:51:36,28.668877,-81.374023,51.063427,0,0,N,0,N,0,N,,
12:51:37,28.668877,-81.374023,51.063427,0,0,N,0,N,0,N,,
12:51:03,28.665461,-81.374019,25.656281,0,0,N,0,N,0,N,,
12:51:04,28.665461,-81.374019,25.656281,0,0,N,0,N,0,N,,
12:51:05,28.665461,-81.374019,25.656281,0,0,N,0,N,0,N,,
12:51:06,28.665461,-81.374019,25.656281,0,0,N,0,N,0,N,,
12:51:07,28.665461,-81.374019,25.656281,0,0,N,0,N,0,N,,
12:51:43,28.670214,-81.374019,53.783916,0,4.03,Y,0,N,0,N,,
12:51:44,28.670214,-81.374019,53.783916,0,0,N,0,N,0,N,,
12:51:45,28.670214,-81.374019,53.783916,0,0,N,0,N,0,N,,
12:51:46,28.670214,-81.374019,53.783916,0,0,N,0,N,0,N,,
12:51:47,28.670214,-81.374019,53.783916,0,0,N,0,N,0,N,,
11:57:49,28.671682,-81.374014,57.837219,0,0,N,0,N,0,N,,
11:57:50,28.671682,-81.374014,57.837219,0,0,N,0,N,0,N,,
11:57:51,28.671682,-81.374014,57.837219,0,5.97,Y,0,N,0,N,,
11:57:52,28.671682,-81.374014,57.837219,0,0,N,0,N,0,N,,
11:57:53,28.671682,-81.374014,57.837219,0,0,N,0,N,0,N,,
12:51:28,28.668251,-81.374014,50.97588,0,0,N,0,N,0,N,,
12:51:29,28.668251,-81.374014,50.97588,0,0,N,0,N,0,N,,
12:51:30,28.668251,-81.374014,50.97588,0,2.83,Y,0,N,0,N,,
12:51:31,28.668251,-81.374014,50.97588,0,0,N,0,N,0,N,,
12:51:32,28.668251,-81.374014,50.97588,0,0,N,0,N,0,N,,
12:51:38,28.669534,-81.374014,54.013638,0,0,N,0,N,0,N,,
12:51:39,28.669534,-81.374014,54.013638,0,0,N,0,N,0,N,,
12:51:40,28.669534,-81.374014,54.013638,0,0,N,0,N,0,N,,
12:51:41,28.669534,-81.374014,54.013638,0,0,N,0,N,0,N,,
12:51:42,28.669534,-81.374014,54.013638,0,0,N,0,N,0,N,,
12:51:23,28.667617,-81.374011,48.320271,0,0,N,0,N,0,N,,
12:51:24,28.667617,-81.374011,48.320271,0,0,N,0,N,0,N,,
12:51:25,28.667617,-81.374011,48.320271,0,0,N,0,N,0,N,,
12:51:26,28.667617,-81.374011,48.320271,0,0,N,0,N,0,N,,
12:51:27,28.667617,-81.374011,48.320271,0,0,N,0,N,0,N,,
11:57:44,28.672424,-81.374008,58.597412,0,0,N,0,N,0,N,,
11:57:45,28.672424,-81.374008,58.597412,0,0,N,0,N,0,N,,
11:57:46,28.672424,-81.374008,58.597412,0,0,N,0,N,0,N,,
11:57:47,28.672424,-81.374008,58.597412,0,0,N,0,N,0,N,,
11:57:48,28.672424,-81.374008,58.597412,0,0,N,0,N,0,N,,
12:51:13,28.666397,-81.374006,45.754028,0,0,N,0,N,0,N,,
12:51:14,28.666397,-81.374006,45.754028,0,0,N,0,N,0,N,,
12:51:15,28.666397,-81.374006,45.754028,0,0,N,0,N,0,N,,
12:51:16,28.666397,-81.374006,45.754028,0,0,N,0,N,0,N,,
12:51:17,28.666397,-81.374006,45.754028,0,0,N,0,N,0,N,,
12:50:58,28.665247,-81.374005,9.417263,0,0,N,0,N,0,N,,
12:50:59,28.665247,-81.374005,9.417263,0,0,N,0,N,0,N,,
12:51:00,28.665247,-81.374005,9.417263,0,0,N,0,N,0,N,,
12:51:01,28.665247,-81.374005,9.417263,0,0,N,0,N,0,N,,
12:51:02,28.665247,-81.374005,9.417263,0,0,N,0,N,0,N,,
12:51:08,28.66586,-81.374003,35.16214,0,6.1,Y,0,N,0,N,,
12:51:09,28.66586,-81.374003,35.16214,0,0,N,0,N,0,N,,
12:51:10,28.66586,-81.374003,35.16214,0,0,N,0,N,0,N,,
12:51:11,28.66586,-81.374003,35.16214,0,7.46,Y,0,N,0,N,,
12:51:12,28.66586,-81.374003,35.16214,0,0,N,0,N,0,N,,
12:51:48,28.670888,-81.373999,52.484539,0,0,N,0,N,0,N,,
12:51:49,28.670888,-81.373999,52.484539,0,5.48,Y,0,N,0,N,,
12:51:50,28.670888,-81.373999,52.484539,0,0,N,0,N,0,N,,
12:51:51,28.670888,-81.373999,52.484539,0,0,N,0,N,0,N,,
12:51:52,28.670888,-81.373999,52.484539,0,0,N,0,N,0,N,,
11:57:39,28.673146,-81.373995,57.238319,0,0,N,0,N,0,N,,
11:57:40,28.673146,-81.373995,57.238319,0,0,N,0,N,0,N,,
11:57:41,28.673146,-81.373995,57.238319,0,0,N,0,N,0,N,,
11:57:42,28.673146,-81.373995,57.238319,0,0,N,0,N,0,N,,
11:57:43,28.673146,-81.373995,57.238319,0,0,N,0,N,0,N,,
11:59:09,28.665905,-81.373987,13.215636,0,0,N,0,N,0,N,,
11:59:10,28.665905,-81.373987,13.215636,0,0,N,0,N,0,N,,
11:59:11,28.665905,-81.373987,13.215636,0,0,N,0,N,0,N,,
11:59:12,28.665905,-81.373987,13.215636,0,0,N,0.675,Y,0,N,,
11:59:13,28.665905,-81.373987,13.215636,0,0,N,0.675,Y,0,N,,
11:57:34,28.673853,-81.373986,55.258076,0,0,N,0,N,0,N,,
11:57:35,28.673853,-81.373986,55.258076,0,0,N,0,N,0,N,,
11:57:36,28.673853,-81.373986,55.258076,0,0,N,0,N,0,N,,
11:57:37,28.673853,-81.373986,55.258076,0,0,N,0,N,0,N,,
11:57:38,28.673853,-81.373986,55.258076,0,0,N,0,N,0,N,,
12:51:53,28.671597,-81.373984,56.171227,0,0,N,0,N,0,N,,
12:51:54,28.671597,-81.373984,56.171227,0,0,N,0,N,0,N,,
12:51:55,28.671597,-81.373984,56.171227,0,0,N,0,N,0,N,,
12:51:56,28.671597,-81.373984,56.171227,0,0,N,0,N,0,N,,
12:51:57,28.671597,-81.373984,56.171227,0,0,N,0,N,0,N,,
11:57:29,28.674545,-81.373962,54.656727,0,4.79,Y,0,N,0,N,,
11:57:30,28.674545,-81.373962,54.656727,0,0,N,0,N,0,N,,
11:57:31,28.674545,-81.373962,54.656727,0,0,N,0,N,0,N,,
11:57:32,28.674545,-81.373962,54.656727,0,0,N,0,N,0,N,,
11:57:33,28.674545,-81.373962,54.656727,0,1.745,Y,0,N,0,N,,
12:51:58,28.672279,-81.373957,53.644257,0,0,N,0,N,0,N,,
12:51:59,28.672279,-81.373957,53.644257,0,0,N,0,N,0,N,,
12:52:00,28.672279,-81.373957,53.644257,0,0,N,0,N,0,N,,
12:52:01,28.672279,-81.373957,53.644257,0,0,N,0,N,0,N,,
12:52:02,28.672279,-81.373957,53.644257,0,0,N,0,N,0,N,,
12:52:03,28.672974,-81.373957,55.426495,0,0,N,0,N,0,N,,
12:52:04,28.672974,-81.373957,55.426495,0,0,N,0,N,0,N,,
12:52:05,28.672974,-81.373957,55.426495,0,0,N,0,N,0,N,,
12:52:06,28.672974,-81.373957,55.426495,0,0,N,0,N,0,N,,
12:52:07,28.672974,-81.373957,55.426495,0,0,N,0,N,0,N,,
12:50:53,28.665199,-81.37395,0.209153,0,0,N,0,N,0,N,,
12:50:54,28.665199,-81.37395,0.209153,0,0,N,0,N,0,N,,
12:50:55,28.665199,-81.37395,0.209153,0,0,N,0,N,0,N,,
12:50:56,28.665199,-81.37395,0.209153,0,0,N,0,N,0,N,,
12:50:57,28.665199,-81.37395,0.209153,0,0,N,0,N,0,N,,
11:57:24,28.675218,-81.373943,53.867626,0,0,N,0,N,0,N,,
11:57:25,28.675218,-81.373943,53.867626,0,0,N,0,N,0,N,,
11:57:26,28.675218,-81.373943,53.867626,0,0,N,0,N,0,N,,
11:57:27,28.675218,-81.373943,53.867626,0,0,N,0,N,0,N,,
11:57:28,28.675218,-81.373943,53.867626,0,0,N,0,N,0,N,,
12:52:08,28.673682,-81.373937,57.250492,0,3.38,Y,0,N,0,N,,
12:52:09,28.673682,-81.373937,57.250492,0,0,N,0,N,0,N,,
12:52:10,28.673682,-81.373937,57.250492,0,0,N,0,N,0,N,,
12:52:11,28.673682,-81.373937,57.250492,0,0,N,0,N,0,N,,
12:52:12,28.673682,-81.373937,57.250492,0,0,N,0,N,0,N,,
12:50:48,28.665195,-81.373919,4.160141,0,0,N,0,N,0,N,,
12:50:49,28.665195,-81.373919,4.160141,0,0,N,0,N,0,N,,
12:50:50,28.665195,-81.373919,4.160141,0,0,N,0,N,0,N,,
12:50:51,28.665195,-81.373919,4.160141,0,0,N,0,N,0,N,,
12:50:52,28.665195,-81.373919,4.160141,0,0,N,0,N,0,N,,
11:57:19,28.675864,-81.373907,52.490253,0,0,N,0,N,0,N,,
11:57:20,28.675864,-81.373907,52.490253,0,0,N,0,N,0,N,,
11:57:21,28.675864,-81.373907,52.490253,0,0,N,0,N,0,N,,
11:57:22,28.675864,-81.373907,52.490253,0,0,N,0,N,0,N,,
11:57:23,28.675864,-81.373907,52.490253,0,0,N,0,N,0,N,,
12:50:43,28.665199,-81.373905,1.367692,0,0,N,0,N,0,N,,
12:50:44,28.665199,-81.373905,1.367692,0,0,N,0,N,0,N,,
12:50:45,28.665199,-81.373905,1.367692,0,0,N,0,N,0,N,,
12:50:46,28.665199,-81.373905,1.367692,0,0,N,0,N,0,N,,
12:50:47,28.665199,-81.373905,1.367692,0,0,N,0,N,0,N,,
11:57:14,28.676495,-81.373893,48.991489,0,0,N,0,N,0,N,,
11:57:15,28.676495,-81.373893,48.991489,0,0,N,0,N,0,N,,
11:57:16,28.676495,-81.373893,48.991489,0,0,N,0,N,0,N,,
11:57:17,28.676495,-81.373893,48.991489,0,0,N,0,N,0,N,,
11:57:18,28.676495,-81.373893,48.991489,0,0,N,0,N,0,N,,
11:57:04,28.677844,-81.373892,61.127914,0,0,N,0,N,0,N,,
11:57:05,28.677844,-81.373892,61.127914,0,0,N,0,N,0,N,,
11:57:06,28.677844,-81.373892,61.127914,0,0,N,0.935,Y,0,N,,
11:57:07,28.677844,-81.373892,61.127914,0,0,N,0.935,Y,0,N,,
11:57:08,28.677844,-81.373892,61.127914,0,0,N,0,N,0,N,,
12:50:38,28.6652,-81.373891,0.919427,0,0,N,0,N,0,N,,
12:50:39,28.6652,-81.373891,0.919427,0,0,N,0,N,0,N,,
12:50:40,28.6652,-81.373891,0.919427,0,0,N,0,N,0,N,,
12:50:41,28.6652,-81.373891,0.919427,0,0,N,0,N,0,N,,
12:50:42,28.6652,-81.373891,0.919427,0,0,N,0,N,0,N,,
11:57:09,28.67712,-81.373889,52.828091,1,1.98,Y,0,N,0,N,,
11:57:10,28.67712,-81.373889,52.828091,0,0,N,0,N,0,N,,
11:57:11,28.67712,-81.373889,52.828091,0,0,N,0,N,0,N,,
11:57:12,28.67712,-81.373889,52.828091,0,0,N,0,N,0,N,,
11:57:13,28.67712,-81.373889,52.828091,0,0,N,0,N,0,N,,
12:52:13,28.674394,-81.373883,55.858784,0,0,N,0,N,0,N,,
12:52:14,28.674394,-81.373883,55.858784,0,0,N,0,N,0,N,,
12:52:15,28.674394,-81.373883,55.858784,0,0,N,0,N,0,N,,
12:52:16,28.674394,-81.373883,55.858784,0,0,N,0,N,0,N,,
12:52:17,28.674394,-81.373883,55.858784,0,0,N,0,N,0,N,,
11:56:59,28.678619,-81.373882,60.798626,0,0,N,0,N,0,N,,
11:57:00,28.678619,-81.373882,60.798626,0,0,N,0,N,0,N,,
11:57:01,28.678619,-81.373882,60.798626,0,0,N,0.7,Y,0,N,,
11:57:02,28.678619,-81.373882,60.798626,0,0,N,0,N,0,N,,
11:57:03,28.678619,-81.373882,60.798626,0,0,N,0,N,0,N,,
12:52:18,28.675093,-81.37388,53.7421,0,0,N,0,N,0,N,,
12:52:19,28.675093,-81.37388,53.7421,0,5.31,Y,0,N,0,N,,
12:52:20,28.675093,-81.37388,53.7421,0,0,N,0,N,0,N,,
12:52:21,28.675093,-81.37388,53.7421,0,0,N,0,N,0,N,,
12:52:22,28.675093,-81.37388,53.7421,0,0,N,0,N,0,N,,
11:56:54,28.679372,-81.373868,60.379135,0,0,N,0,N,0,N,,
11:56:55,28.679372,-81.373868,60.379135,0,0,N,0,N,0,N,,
11:56:56,28.679372,-81.373868,60.379135,0,0,N,0,N,0,N,,
11:56:57,28.679372,-81.373868,60.379135,0,0,N,0,N,0,N,,
11:56:58,28.679372,-81.373868,60.379135,0,0,N,0,N,0,N,,
12:52:23,28.675748,-81.373859,52.568111,0,0,N,0,N,0,N,,
12:52:24,28.675748,-81.373859,52.568111,0,0,N,0,N,0,N,,
12:52:25,28.675748,-81.373859,52.568111,0,3.9,Y,0,N,0,N,,
12:52:26,28.675748,-81.373859,52.568111,0,0,N,0,N,0,N,,
12:52:27,28.675748,-81.373859,52.568111,0,4.93,Y,0,N,0,N,,
11:56:49,28.680117,-81.373856,58.48214,0,6.65,Y,0,N,0,N,,
11:56:50,28.680117,-81.373856,58.48214,0,0,N,0,N,0,N,,
11:56:51,28.680117,-81.373856,58.48214,0,0,N,0,N,0,N,,
11:56:52,28.680117,-81.373856,58.48214,0,0,N,0,N,0,N,,
11:56:53,28.680117,-81.373856,58.48214,0,0,N,0,N,0,N,,
12:50:33,28.665191,-81.373853,4.991572,0,0,N,0,N,0,N,,
12:50:34,28.665191,-81.373853,4.991572,0,0,N,0,N,0,N,,
12:50:35,28.665191,-81.373853,4.991572,0,0,N,0,N,0,N,,
12:50:36,28.665191,-81.373853,4.991572,0,0,N,0,N,0,N,,
12:50:37,28.665191,-81.373853,4.991572,0,0,N,0,N,0,N,,
11:56:44,28.680844,-81.373841,57.042583,0,6.57,Y,0,N,0,N,,
11:56:45,28.680844,-81.373841,57.042583,0,0,N,1.3,Y,0,N,,
11:56:46,28.680844,-81.373841,57.042583,0,0,N,0,N,0,N,,
11:56:47,28.680844,-81.373841,57.042583,0,0,N,0,N,0,N,,
11:56:48,28.680844,-81.373841,57.042583,0,0,N,0,N,0,N,,
12:52:28,28.676416,-81.373833,54.199074,0,4.93,Y,0,N,0,N,,
12:52:29,28.676416,-81.373833,54.199074,0,4.93,Y,0,N,0,N,,
12:52:30,28.676416,-81.373833,54.199074,0,0,N,0,N,0,N,,
12:52:31,28.676416,-81.373833,54.199074,0,0,N,0,N,0,N,,
12:52:32,28.676416,-81.373833,54.199074,0,0,N,0,N,0,N,,
12:52:43,28.678495,-81.373827,54.134129,0,0,N,0,N,0,N,,
12:52:44,28.678495,-81.373827,54.134129,1,6.24,Y,0,N,0,N,,
12:52:45,28.678495,-81.373827,54.134129,0,0,N,0,N,0,N,,
12:52:46,28.678495,-81.373827,54.134129,0,0,N,0,N,0,N,,
12:52:47,28.678495,-81.373827,54.134129,0,0,N,0,N,0,N,,
12:52:33,28.6771,-81.373826,53.610668,0,0,N,0,N,0,N,,
12:52:34,28.6771,-81.373826,53.610668,0,0,N,0,N,0,N,,
12:52:35,28.6771,-81.373826,53.610668,0,0,N,0,N,0,N,,
12:52:36,28.6771,-81.373826,53.610668,0,0,N,0,N,0,N,,
12:52:37,28.6771,-81.373826,53.610668,0,0,N,0,N,0,N,,
11:56:39,28.681559,-81.373822,57.662071,0,0,N,0,N,0,N,,
11:56:40,28.681559,-81.373822,57.662071,1,4.55,Y,0,N,0,N,,
11:56:41,28.681559,-81.373822,57.662071,0,4.55,Y,0,N,0,N,,
11:56:42,28.681559,-81.373822,57.662071,0,0,N,0,N,0,N,,
11:56:43,28.681559,-81.373822,57.662071,0,0,N,0,N,0,N,,
12:52:48,28.67919,-81.37382,56.237255,0,0,N,0,N,0,N,,
12:52:49,28.67919,-81.37382,56.237255,0,0,N,0,N,0,N,,
12:52:50,28.67919,-81.37382,56.237255,0,0,N,0,N,0,N,,
12:52:51,28.67919,-81.37382,56.237255,0,0,N,0,N,0,N,,
12:52:52,28.67919,-81.37382,56.237255,0,0,N,0,N,0,N,,
11:56:09,28.684472,-81.373817,4.332009,0,0,N,0,N,0,N,,
11:56:10,28.684472,-81.373817,4.332009,0,0,N,0,N,0,N,,
11:56:11,28.684472,-81.373817,4.332009,0,0,N,0,N,0,N,,
11:56:12,28.684472,-81.373817,4.332009,0,0,N,0,N,0,N,,
11:56:13,28.684472,-81.373817,4.332009,0,0,N,0.99,Y,0,N,,
11:56:34,28.682298,-81.373816,59.000805,0,0,N,0,N,0,N,,
11:56:35,28.682298,-81.373816,59.000805,0,0,N,0.67,Y,0,N,,
11:56:36,28.682298,-81.373816,59.000805,0,0,N,0,N,0,N,,
11:56:37,28.682298,-81.373816,59.000805,0,0,N,0.71,Y,0,N,,
11:56:38,28.682298,-81.373816,59.000805,0,0,N,0.44,Y,0,N,,
11:55:59,28.685196,-81.373815,41.256374,0,0,N,0,N,0,N,,
11:56:00,28.685196,-81.373815,41.256374,0,0,N,0,N,0,N,,
11:56:01,28.685196,-81.373815,41.256374,0,0,N,0,N,0,N,,
11:56:02,28.685196,-81.373815,41.256374,0,0,N,0,N,0,N,,
11:56:03,28.685196,-81.373815,41.256374,0,0,N,0,N,0,N,,
11:56:29,28.683011,-81.373809,55.967243,0,0,N,1.09,Y,0,N,,
11:56:30,28.683011,-81.373809,55.967243,0,0,N,0,N,0,N,,
11:56:31,28.683011,-81.373809,55.967243,0,5.29,Y,0,N,0,N,,
11:56:32,28.683011,-81.373809,55.967243,0,0,N,0,N,0,N,,
11:56:33,28.683011,-81.373809,55.967243,0,0,N,0,N,0.69,Y,,
11:56:04,28.684709,-81.373808,33.810749,0,0,N,0,N,0,N,,
11:56:05,28.684709,-81.373808,33.810749,0,0,N,0,N,0,N,,
11:56:06,28.684709,-81.373808,33.810749,0,0,N,0,N,0,N,,
11:56:07,28.684709,-81.373808,33.810749,0,0,N,1,Y,0,N,,
11:56:08,28.684709,-81.373808,33.810749,0,0,N,0,N,0,N,,
11:56:14,28.684487,-81.373807,1.47693,0,0,N,0.99,Y,0,N,,
11:56:15,28.684487,-81.373807,1.47693,0,0,N,0,N,0,N,,
11:56:16,28.684487,-81.373807,1.47693,0,0,N,0,N,0,N,,
11:56:17,28.684487,-81.373807,1.47693,0,0,N,0,N,0,N,,
11:56:18,28.684487,-81.373807,1.47693,0,0,N,0,N,0,N,,
11:56:24,28.683685,-81.373804,50.291859,0,0,N,0,N,0,N,,
11:56:25,28.683685,-81.373804,50.291859,0,0,N,0,N,0,N,,
11:56:26,28.683685,-81.373804,50.291859,0,0,N,0.73,Y,0,N,,
11:56:27,28.683685,-81.373804,50.291859,0,0,N,0,N,0,N,,
11:56:28,28.683685,-81.373804,50.291859,0,0,N,0,N,0,N,,
12:52:38,28.677781,-81.373804,54.841038,0,0,N,0,N,0,N,,
12:52:39,28.677781,-81.373804,54.841038,0,0,N,0,N,0,N,,
12:52:40,28.677781,-81.373804,54.841038,0,0,N,0,N,0,N,,
12:52:41,28.677781,-81.373804,54.841038,0,0,N,0.66,Y,0,N,,
12:52:42,28.677781,-81.373804,54.841038,0,0,N,0,N,0,N,,
12:52:53,28.679875,-81.373803,57.915066,0,0,N,0,N,0,N,,
12:52:54,28.679875,-81.373803,57.915066,0,0,N,0,N,0,N,,
12:52:55,28.679875,-81.373803,57.915066,0,0,N,0,N,0,N,,
12:52:56,28.679875,-81.373803,57.915066,0,0,N,0,N,0,N,,
12:52:57,28.679875,-81.373803,57.915066,0,0,N,0,N,0,N,,
11:56:19,28.684265,-81.373792,36.198528,0,0,N,0,N,0,N,,
11:56:20,28.684265,-81.373792,36.198528,0,0,N,0,N,0,N,,
11:56:21,28.684265,-81.373792,36.198528,0,0,N,0,N,0,N,,
11:56:22,28.684265,-81.373792,36.198528,0,0,N,0.665,Y,0,N,,
11:56:23,28.684265,-81.373792,36.198528,0,0,N,0,N,0,N,,
12:52:58,28.680595,-81.373786,60.178909,0,0,N,0,N,0,N,,
12:52:59,28.680595,-81.373786,60.178909,0,0,N,0,N,0,N,,
12:53:00,28.680595,-81.373786,60.178909,0,0,N,0,N,0,N,,
12:53:01,28.680595,-81.373786,60.178909,0,0,N,0,N,0,N,,
12:53:02,28.680595,-81.373786,60.178909,0,0,N,0,N,0,N,,
12:53:03,28.681344,-81.373773,59.638641,0,0,N,0,N,0,N,,
12:53:04,28.681344,-81.373773,59.638641,0,0,N,0,N,0,N,,
12:53:05,28.681344,-81.373773,59.638641,0,0,N,0,N,0,N,,
12:53:06,28.681344,-81.373773,59.638641,0,0,N,0,N,0,N,,
12:53:07,28.681344,-81.373773,59.638641,0,0,N,0,N,0,N,,
11:55:54,28.685764,-81.373768,49.97261,0,0,N,0,N,0,N,,
11:55:55,28.685764,-81.373768,49.97261,0,0,N,0,N,0,N,,
11:55:56,28.685764,-81.373768,49.97261,0,0,N,0,N,0,N,,
11:55:57,28.685764,-81.373768,49.97261,0,0,N,0,N,0,N,,
11:55:58,28.685764,-81.373768,49.97261,0,0,N,0,N,0,N,,
12:53:08,28.682084,-81.373763,55.957489,0,0,N,0,N,0,N,,
12:53:09,28.682084,-81.373763,55.957489,0,0,N,0,N,0,N,,
12:53:10,28.682084,-81.373763,55.957489,0,0,N,0,N,0,N,,
12:53:11,28.682084,-81.373763,55.957489,0,0,N,0,N,0,N,,
12:53:12,28.682084,-81.373763,55.957489,0,0,N,0,N,0,N,,
11:59:14,28.665887,-81.373756,15.843294,0,0,N,0,N,0,N,,
